edad,ingreso_declarado,antiguedad_laboral_meses,antiguedad_cliente_meses,score_buro,deuda_sistema,num_creditos_vigentes,peor_morosidad_12m,num_consultas_buro_3m,num_contactos_ult_trimestre,uso_linea_credito_pct,monto_solicitado,plazo_meses,tasa_interes_anual,ingreso_declarado_nulo,ratio_deuda_ingreso,tipo_empleo_independiente,tipo_empleo_informal,tipo_empleo_jubilado,region_Araucania,region_Arica,region_Atacama,region_Aysen,region_Biobio,region_Coquimbo,region_Los Lagos,region_Los Rios,region_Magallanes,region_Maule,region_Metropolitana,region_Nuble,region_OHiggins,region_Tarapaca,region_Valparaiso,canal_partner,canal_sucursal,dia_semana_solicitud_jue,dia_semana_solicitud_lun,dia_semana_solicitud_mar,dia_semana_solicitud_mie,dia_semana_solicitud_sab,dia_semana_solicitud_vie
43,806000.0,77.0,24,624,3881000.0,4,0,2,2,40.2,1010000.0,12,23.6,0,4.815136476426799,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
40,867000.0,32.0,9,481,2794000.0,1,0,1,0,23.1,2750000.0,12,24.7,0,3.222606689734717,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
27,721000.0,-1.0,49,584,408000.0,4,60,2,3,93.2,3450000.0,12,25.7,0,0.565880721220527,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
36,1226000.0,101.0,88,711,3153000.0,0,15,0,0,43.9,1310000.0,18,23.6,0,2.5717781402936377,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False
39,766000.0,138.0,90,613,1720000.0,3,0,1,1,21.2,2740000.0,36,24.3,0,2.245430809399478,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
19,698000.0,-1.0,85,773,1309000.0,1,0,0,2,58.2,1680000.0,36,23.1,0,1.8753581661891117,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
46,-1.0,128.0,56,559,19773000.0,3,90,1,1,76.5,1410000.0,24,25.2,1,-1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False
61,2136000.0,24.0,45,673,3694000.0,5,15,2,1,23.1,2080000.0,18,20.1,0,1.7294007490636705,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
41,1865000.0,21.0,57,629,4052000.0,2,0,2,0,29.0,340000.0,24,20.2,0,2.1726541554959784,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
19,689000.0,12.0,18,649,651000.0,3,15,1,0,44.1,650000.0,24,23.6,0,0.9448476052249637,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
49,683000.0,-1.0,88,577,731000.0,3,0,1,1,62.5,1640000.0,18,24.4,0,1.0702781844802343,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
58,-1.0,120.0,80,675,1860000.0,2,0,1,0,41.5,680000.0,18,21.0,1,-1.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
38,-1.0,172.0,0,539,2211000.0,1,90,3,0,38.4,5680000.0,12,25.5,1,-1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
59,-1.0,109.0,5,559,811000.0,1,90,2,1,81.6,9940000.0,24,25.5,1,-1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False
19,690000.0,12.0,29,635,1161000.0,1,60,0,0,45.8,720000.0,36,21.1,0,1.682608695652174,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
35,809000.0,204.0,65,432,3354000.0,4,15,4,0,58.8,790000.0,12,25.2,0,4.145859085290482,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
23,1333000.0,60.0,15,521,562000.0,3,0,2,1,45.3,990000.0,48,23.8,0,0.4216054013503376,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
28,695000.0,-1.0,71,498,2157000.0,0,30,3,0,38.4,1320000.0,12,24.9,0,3.1035971223021583,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
41,2043000.0,58.0,69,596,3561000.0,2,0,0,3,39.3,2580000.0,18,20.0,0,1.7430249632892805,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
49,-1.0,29.0,15,850,415000.0,0,0,0,0,16.1,1490000.0,18,21.7,1,-1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
37,433000.0,43.0,47,828,971000.0,1,0,1,1,46.1,700000.0,24,24.6,0,2.2424942263279446,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
32,963000.0,87.0,26,650,2321000.0,3,30,2,1,79.7,1720000.0,18,24.5,0,2.410176531671859,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
49,776000.0,40.0,45,587,4280000.0,1,0,3,0,93.5,2780000.0,24,24.5,0,5.515463917525773,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
42,608000.0,27.0,78,490,1956000.0,2,0,3,0,42.8,2420000.0,36,24.1,0,3.2171052631578947,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
57,855000.0,40.0,82,623,1144000.0,3,60,0,0,26.3,650000.0,12,21.5,0,1.3380116959064328,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
40,459000.0,34.0,42,580,1095000.0,1,0,2,1,63.0,3310000.0,12,21.2,0,2.3856209150326797,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
27,-1.0,-1.0,19,502,1872000.0,2,0,0,0,69.6,2100000.0,18,23.4,1,-1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
52,-1.0,35.0,54,732,1613000.0,2,15,1,1,46.5,480000.0,6,21.5,1,-1.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False
66,457000.0,206.0,31,646,640000.0,1,15,0,2,7.7,1420000.0,24,21.9,0,1.400437636761488,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
45,-1.0,-1.0,6,406,1367000.0,4,0,1,0,77.2,640000.0,24,27.6,1,-1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
44,-1.0,39.0,82,617,1791000.0,2,0,1,0,27.1,960000.0,12,21.2,1,-1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
29,1656000.0,-1.0,21,561,3467000.0,3,0,1,0,26.9,640000.0,36,24.3,0,2.093599033816425,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
51,1284000.0,27.0,45,703,2564000.0,0,0,0,2,31.5,3970000.0,48,22.7,0,1.9968847352024923,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
42,540000.0,-1.0,20,414,2841000.0,1,90,3,4,70.5,1200000.0,24,27.0,0,5.261111111111111,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False
43,1030000.0,60.0,50,491,3139000.0,4,15,3,3,86.2,1430000.0,18,26.4,0,3.0475728155339805,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
75,794000.0,-1.0,6,685,1600000.0,3,0,0,1,31.4,2220000.0,36,22.6,0,2.0151133501259446,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False
20,433000.0,-1.0,82,529,2261000.0,2,0,1,4,83.0,4300000.0,36,24.2,0,5.221709006928407,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
46,603000.0,52.0,42,466,1729000.0,2,0,2,0,19.4,5230000.0,12,23.5,0,2.867330016583748,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
47,1616000.0,271.0,35,685,2416000.0,2,0,2,0,9.6,730000.0,24,21.5,0,1.495049504950495,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
36,-1.0,36.0,87,427,1950000.0,5,0,2,1,53.9,2840000.0,24,25.9,1,-1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
29,1212000.0,48.0,52,675,573000.0,0,0,1,0,6.4,1140000.0,36,22.6,0,0.47277227722772275,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
53,642000.0,67.0,90,599,2426000.0,1,0,1,0,71.1,780000.0,36,19.3,0,3.778816199376947,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
19,1554000.0,12.0,77,842,404000.0,0,0,0,0,0.0,970000.0,12,19.4,0,0.25997425997426,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
30,1197000.0,75.0,63,595,764000.0,1,15,0,0,27.6,1170000.0,12,23.3,0,0.6382623224728488,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
29,1465000.0,78.0,34,510,1129000.0,1,0,4,0,63.9,2540000.0,18,24.8,0,0.7706484641638225,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
34,357000.0,93.0,11,696,757000.0,5,0,2,1,72.0,830000.0,12,23.6,0,2.1204481792717087,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
25,717000.0,35.0,62,650,5809000.0,1,0,0,0,57.6,2900000.0,18,25.2,0,8.101813110181311,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
39,1579000.0,104.0,89,531,1713000.0,0,0,0,0,53.1,750000.0,36,26.5,0,1.084863837872071,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
23,770000.0,34.0,12,569,2277000.0,3,0,0,0,31.2,720000.0,18,21.4,0,2.9571428571428573,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
50,459000.0,99.0,30,483,509000.0,1,15,2,1,15.8,1180000.0,12,23.7,0,1.1089324618736383,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
46,780000.0,18.0,53,526,11579000.0,1,15,0,1,50.4,1690000.0,12,24.7,0,14.844871794871795,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
30,1077000.0,102.0,87,612,6135000.0,1,0,1,0,33.9,1210000.0,6,25.1,0,5.696378830083566,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
44,1230000.0,40.0,65,656,2109000.0,1,0,0,0,17.4,1450000.0,18,21.5,0,1.7146341463414634,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
30,662000.0,144.0,1,681,411000.0,1,15,1,2,75.6,1880000.0,24,22.1,0,0.620845921450151,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
45,735000.0,139.0,24,690,804000.0,1,0,0,0,14.4,1940000.0,12,20.5,0,1.0938775510204082,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
36,1935000.0,148.0,35,732,1051000.0,3,0,0,0,41.4,1070000.0,24,22.0,0,0.5431524547803618,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
41,-1.0,87.0,86,400,1513000.0,3,0,0,0,20.1,1900000.0,24,25.7,1,-1.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
39,679000.0,-1.0,30,566,6266000.0,2,0,3,1,62.9,690000.0,12,25.0,0,9.228276877761413,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
30,679000.0,-1.0,12,631,345000.0,3,0,0,2,52.0,1270000.0,36,24.5,0,0.508100147275405,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
32,-1.0,46.0,71,656,2047000.0,2,0,0,3,11.2,1350000.0,24,21.3,1,-1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
47,1338000.0,91.0,22,753,4941000.0,1,0,1,1,54.0,820000.0,12,21.8,0,3.692825112107623,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False
60,640000.0,13.0,43,521,1480000.0,4,60,2,4,100.0,730000.0,36,23.4,0,2.3125,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False
46,925000.0,100.0,19,745,2273000.0,0,0,0,1,26.0,1430000.0,18,20.8,0,2.4572972972972975,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
43,343000.0,83.0,43,653,547000.0,2,0,1,0,49.3,2640000.0,24,24.5,0,1.5947521865889214,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
